,year,gender,rank,country_code,name,time,notes
3103,2000,women,23,RUS,liubov morgunova,2:32:35.00,
3104,2000,women,24,GER,sonja krolik,2:33:45.00,
3105,2000,women,24,GER,sonja krolik,2:33:45.00,
3106,2000,women,25,ECU,martha tenorio,2:33:54.00,
3107,2000,women,25,ECU,martha tenorio,2:33:54.00,
3108,2000,women,26,GBR,marian sutton,2:34:33.00,
3109,2000,women,26,GBR,marian sutton,2:34:33.00,
3110,2000,women,27,CHI,erika olivera,2:35:07.00,
3111,2000,women,27,CHI,erika olivera,2:35:07.00,
3112,2000,women,28,PRK,chang ok kim,2:35:32.00,
3113,2000,women,28,PRK,chang ok kim,2:35:32.00,
3114,2000,women,29,ROU,camelia alina gherasim,2:36:16.00,
3115,2000,women,29,ROU,camelia alina gherasim,2:36:16.00,
3116,2000,women,30,ESP,ana isabel alonso,2:36:45.00,
3117,2000,women,30,ESP,ana isabel alonso,2:36:45.00,
3118,2000,women,31,RSA,colleen de reuck,2:36:48.00,
3119,2000,women,31,RSA,colleen de reuck,2:36:48.00,
3120,2000,women,32,PER,maria portilla,2:36:50.00,
3121,2000,women,32,PER,maria portilla,2:36:50.00,
3122,2000,women,33,ESP,griselda gonzalez,2:38:28.00,
3123,2000,women,33,ESP,griselda gonzalez,2:38:28.00,
3124,2000,women,34,KOR,mi-ja o,2:38:42.00,
3125,2000,women,34,KOR,mi-ja o,2:38:42.00,
3126,2000,women,34,KOR,mi-ja o,2:38:42.00,
3127,2000,women,34,KOR,mi-ja o,2:38:42.00,
3128,2000,women,34,KOR,mi-ja o,2:38:42.00,
3129,2000,women,34,KOR,mi-ja o,2:38:42.00,
3130,2000,women,34,KOR,mi-ja o,2:38:42.00,
3131,2000,women,34,KOR,mi-ja o,2:38:42.00,
3132,2000,women,34,KOR,mi-ja o,2:38:42.00,
3133,2000,women,34,KOR,mi-ja o,2:38:42.00,
3134,2000,women,34,KOR,mi-ja o,2:38:42.00,
3135,2000,women,34,KOR,mi-ja o,2:38:42.00,
3136,2000,women,34,KOR,mi-ja o,2:38:42.00,
3137,2000,women,34,KOR,mi-ja o,2:38:42.00,
3138,2000,women,34,KOR,mi-ja o,2:38:42.00,
3139,2000,women,34,KOR,mi-ja o,2:38:42.00,
3140,2000,women,35,AUS,susan elizabeth hobson,2:38:44.00,
3141,2000,women,35,AUS,susan elizabeth hobson,2:38:44.00,
3142,2000,women,36,ETH,gadissie edato,2:42:29.00,
3143,2000,women,36,ETH,gadissie edato,2:42:29.00,
3144,2000,women,37,TUR,serap aktas,2:42:40.00,
3145,2000,women,37,TUR,serap aktas,2:42:40.00,
3146,2000,women,38,SUI,daria nauer,2:43:00.00,
3147,2000,women,38,SUI,daria nauer,2:43:00.00,
3148,2000,women,39,ESP,maria luisa munoz,2:45:40.00,
3149,2000,women,39,ESP,maria luisa munoz,2:45:40.00,
3150,2000,women,40,COL,inglandini gonzalez,2:47:26.00,
3151,2000,women,40,COL,inglandini gonzalez,2:47:26.00,
3152,2000,women,41,TJK,gulsara dadabaeva,2:51:03.00,
3153,2000,women,41,TJK,gulsara dadabaeva,2:51:03.00,
3154,2000,women,42,HON,gina lizeth coello tache,3:02:32.00,
3155,2000,women,42,HON,gina lizeth coello tache,3:02:32.00,
3156,2000,women,43,IOA,agueda amaral,3:10:55.00,
3157,2000,women,43,IOA,agueda amaral,3:10:55.00,
3158,2000,women,44,GUM,rhonda davidson-alley,3:13:58.00,
3159,2000,women,44,GUM,rhonda davidson-alley,3:13:58.00,
3160,2000,women,45,LAO,sirivanh ketavong,3:34:27.00,
3161,2000,women,45,LAO,sirivanh ketavong,3:34:27.00,
3162,2000,women,,KAZ,garifa kuku,None,Did not finish
3163,2000,women,,KAZ,garifa kuku,None,Did not finish
3164,2000,women,,BEL,marleen renders,None,Did not finish
3165,2000,women,,BEL,marleen renders,None,Did not finish
3166,2000,women,,ROU,anuta catuna,None,Did not finish
3167,2000,women,,ROU,anuta catuna,None,Did not finish
3168,2000,women,,ISL,martha ernstsdottir,None,Did not finish
3169,2000,women,,ISL,martha ernstsdottir,None,Did not finish
3170,2000,women,,AUS,nickey carroll,None,Did not finish
3171,2000,women,,AUS,nickey carroll,None,Did not finish
3172,2000,women,,NAM,elizabeth mongudhi,None,Did not finish
3173,2000,women,,NAM,elizabeth mongudhi,None,Did not finish
3174,2000,women,,MDA,valentina enache,None,Did not finish
3175,2000,women,,MDA,valentina enache,None,Did not finish
3176,2000,women,,RUS,valentina yegorova,None,Did not finish
3177,2000,women,,RUS,valentina yegorova,None,Did not finish
3178,2000,women,,RUS,valentina yegorova,None,Did not finish
3179,2000,women,,RUS,valentina yegorova,None,Did not finish
3180,2000,women,,RUS,valentina yegorova,None,Did not finish
3181,2000,women,,RUS,valentina yegorova,None,Did not finish
3182,2000,women,,RUS,valentina yegorova,None,Did not finish
3183,2000,women,,RUS,valentina yegorova,None,Did not finish
3184,2000,women,,RUS,valentina yegorova,None,Did not finish
3185,2000,women,,RUS,valentina yegorova,None,Did not finish
3186,2000,women,,RUS,valentina yegorova,None,Did not finish
3187,2000,women,,RUS,valentina yegorova,None,Did not finish
3188,2000,women,,RUS,valentina yegorova,None,Did not finish
3189,2000,women,,RUS,valentina yegorova,None,Did not finish
3190,2000,women,,RUS,valentina yegorova,None,Did not finish
3191,2000,women,,RUS,valentina yegorova,None,Did not finish
3192,2000,women,,GER,claudia dreher,None,Did not start
3193,2000,women,,GER,claudia dreher,None,Did not start
3194,1996,men,G,RSA,josia thugwane,2:12:36.00,
3195,1996,men,G,RSA,josia thugwane,2:12:36.00,
3196,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3197,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3198,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3199,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3200,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3201,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3202,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3203,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3204,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3205,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3206,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3207,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3208,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3209,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3210,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3211,1996,men,S,KOR,bong-ju lee,2:12:39.00,
3212,1996,men,B,KEN,erick wainaina,2:12:44.00,
3213,1996,men,B,KEN,erick wainaina,2:12:44.00,
3214,1996,men,4,ESP,martin fiz,2:13:20.00,
3215,1996,men,4,ESP,martin fiz,2:13:20.00,
3216,1996,men,5,GBR,richard david nerurkar,2:13:39.00,
3217,1996,men,5,GBR,richard david nerurkar,2:13:39.00,
3218,1996,men,6,MEX,german silva martinez,2:14:29.00,
3219,1996,men,6,MEX,german silva martinez,2:14:29.00,
3220,1996,men,7,AUS,stephen moneghetti,2:14:35.00,
3221,1996,men,7,AUS,stephen moneghetti,2:14:35.00,
3222,1996,men,8,MEX,benjamin paredes,2:14:55.00,
3223,1996,men,8,MEX,benjamin paredes,2:14:55.00,
3224,1996,men,9,ITA,danilo goffi,2:15:08.00,
3225,1996,men,9,ITA,danilo goffi,2:15:08.00,
3226,1996,men,10,BRA,luis antonio dos santos,2:15:55.00,
3227,1996,men,10,BRA,luis antonio dos santos,2:15:55.00,
3228,1996,men,11,COL,carlos mario grisales,2:15:56.00,
3229,1996,men,11,COL,carlos mario grisales,2:15:56.00,
3230,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3231,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3232,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3233,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3234,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3235,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3236,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3237,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3238,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3239,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3240,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3241,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3242,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3243,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3244,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3245,1996,men,12,KOR,yi-yong kim,2:16:17.00,
3246,1996,men,13,ZIM,tendai chimusasa,2:16:31.00,
3247,1996,men,13,ZIM,tendai chimusasa,2:16:31.00,
3248,1996,men,14,POR,antonio pinto,2:16:41.00,
3249,1996,men,14,POR,antonio pinto,2:16:41.00,
3250,1996,men,15,MEX,dionicio ceron,2:16:48.00,
3251,1996,men,15,MEX,dionicio ceron,2:16:48.00,
3252,1996,men,16,COD,willy kalombo,2:17:01.00,
3253,1996,men,16,COD,willy kalombo,2:17:01.00,
3254,1996,men,17,POL,leszek beblo,2:17:04.00,
3255,1996,men,17,POL,leszek beblo,2:17:04.00,
3256,1996,men,18,ESP,alberto juzdado,2:17:24.00,
3257,1996,men,18,ESP,alberto juzdado,2:17:24.00,
3258,1996,men,19,JPN,hiromi taniguchi,2:17:26.00,
3259,1996,men,19,JPN,hiromi taniguchi,2:17:26.00,
3260,1996,men,20,ITA,salvatore bettiol,2:17:27.00,
3261,1996,men,20,ITA,salvatore bettiol,2:17:27.00,
3262,1996,men,21,CAN,peter fonseca,2:17:28.00,
3263,1996,men,21,CAN,peter fonseca,2:17:28.00,
3264,1996,men,22,ECU,rolando vera,2:17:40.00,
3265,1996,men,22,ECU,rolando vera,2:17:40.00,
3266,1996,men,23,AUS,rod de highden,2:17:42.00,
3267,1996,men,23,AUS,rod de highden,2:17:42.00,
3268,1996,men,24,CRC,jose luis molina,2:17:49.00,
3269,1996,men,24,CRC,jose luis molina,2:17:49.00,
3270,1996,men,25,POR,domingos castro,2:18:03.00,
3271,1996,men,25,POR,domingos castro,2:18:03.00,
3272,1996,men,26,TUN,tahar mansouri,2:18:06.00,
3273,1996,men,26,TUN,tahar mansouri,2:18:06.00,
3274,1996,men,27,RSA,lawrence peu,2:18:09.00,
3275,1996,men,27,RSA,lawrence peu,2:18:09.00,
3276,1996,men,28,USA,keith brantly,2:18:17.00,
3277,1996,men,28,USA,keith brantly,2:18:17.00,
3278,1996,men,29,LES,thabiso ralekhetla,2:18:26.00,
3279,1996,men,29,LES,thabiso ralekhetla,2:18:26.00,
3280,1996,men,30,BUL,hristo stefanov,2:18:29.00,
3281,1996,men,30,BUL,hristo stefanov,2:18:29.00,
3282,1996,men,31,USA,robert kempainen,2:18:38.00,
3283,1996,men,31,USA,robert kempainen,2:18:38.00,
3284,1996,men,32,FIN,harri johannes hanninen,2:18:41.00,
3285,1996,men,32,FIN,harri johannes hanninen,2:18:41.00,
3286,1996,men,33,RSA,gert thys,2:18:55.00,
3287,1996,men,33,RSA,gert thys,2:18:55.00,
3288,1996,men,34,AUS,sean quilty,2:19:35.00,
3289,1996,men,34,AUS,sean quilty,2:19:35.00,
3290,1996,men,35,CAN,carey nelson,2:19:39.00,
3291,1996,men,35,CAN,carey nelson,2:19:39.00,
3292,1996,men,36,GRE,spyridon andriopoulos,2:19:41.00,
3293,1996,men,36,GRE,spyridon andriopoulos,2:19:41.00,
3294,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3295,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3296,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3297,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3298,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3299,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3300,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3301,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3302,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3303,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3304,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3305,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3306,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3307,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3308,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3309,1996,men,37,RUS,oleg strizhakov,2:19:51.00,
3310,1996,men,38,PRK,jung-ok kim,2:19:54.00,
3311,1996,men,38,PRK,jung-ok kim,2:19:54.00,
3312,1996,men,39,CAN,bruce deacon,2:19:56.00,
3313,1996,men,39,CAN,bruce deacon,2:19:56.00,
3314,1996,men,40,PRK,jong-ok kim,2:20:19.00,
3315,1996,men,40,PRK,jong-ok kim,2:20:19.00,
3316,1996,men,41,USA,mark coogan,2:20:27.00,
3317,1996,men,41,USA,mark coogan,2:20:27.00,
3318,1996,men,42,DJI,hussein ahmed salah,2:20:33.00,
3319,1996,men,42,DJI,hussein ahmed salah,2:20:33.00,
3320,1996,men,43,UKR,pyotro sarafyniuk,2:20:37.00,
3321,1996,men,43,UKR,pyotro sarafyniuk,2:20:37.00,
3322,1996,men,44,MAR,abdel kader el-mouaziz,2:20:39.00,
3323,1996,men,44,MAR,abdel kader el-mouaziz,2:20:39.00,
3324,1996,men,45,NED,albert van vlaanderen,2:20:48.00,
3325,1996,men,45,NED,albert van vlaanderen,2:20:48.00,
3326,1996,men,46,POR,manuel matias,2:20:58.00,
3327,1996,men,46,POR,manuel matias,2:20:58.00,
3328,1996,men,47,BRA,vanderlei de lima,2:21:01.00,
3329,1996,men,47,BRA,vanderlei de lima,2:21:01.00,
3330,1996,men,48,GER,konrad waldemar dobler,2:21:12.00,
3331,1996,men,48,GER,konrad waldemar dobler,2:21:12.00,
3332,1996,men,49,SCG,borislav devic,2:21:22.00,
3333,1996,men,49,SCG,borislav devic,2:21:22.00,
3334,1996,men,50,ITA,davide milesi,2:21:45.00,
3335,1996,men,50,ITA,davide milesi,2:21:45.00,
3336,1996,men,51,LAT,aleksandrs prokopčuks,2:21:50.00,
3337,1996,men,51,LAT,aleksandrs prokopčuks,2:21:50.00,
3338,1996,men,52,KEN,lameck aguta,2:22:04.00,
3339,1996,men,52,KEN,lameck aguta,2:22:04.00,
3340,1996,men,53,ESP,diego garcia,2:22:11.00,
3341,1996,men,53,ESP,diego garcia,2:22:11.00,
3342,1996,men,54,JPN,masaki oya,2:22:13.00,
3343,1996,men,54,JPN,masaki oya,2:22:13.00,
3344,1996,men,55,GBR,peter whitehead,2:22:37.00,
3345,1996,men,55,GBR,peter whitehead,2:22:37.00,
3346,1996,men,56,KEN,ezequiel bitok,2:23:03.00,
3347,1996,men,56,KEN,ezequiel bitok,2:23:03.00,
3348,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3349,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3350,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3351,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3352,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3353,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3354,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3355,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3356,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3357,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3358,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3359,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3360,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3361,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3362,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3363,1996,men,57,TPE,gi-sheng hsu,2:23:04.00,
3364,1996,men,58,EST,pavel loskutov,2:23:14.00,
3365,1996,men,58,EST,pavel loskutov,2:23:14.00,
3366,1996,men,59,VEN,ruben maza,2:23:24.00,
3367,1996,men,59,VEN,ruben maza,2:23:24.00,
3368,1996,men,59,VEN,ruben maza,2:23:24.00,
3369,1996,men,59,VEN,ruben maza,2:23:24.00,
3370,1996,men,59,VEN,ruben maza,2:23:24.00,
3371,1996,men,59,VEN,ruben maza,2:23:24.00,
3372,1996,men,59,VEN,ruben maza,2:23:24.00,
3373,1996,men,59,VEN,ruben maza,2:23:24.00,
3374,1996,men,59,VEN,ruben maza,2:23:24.00,
3375,1996,men,59,VEN,ruben maza,2:23:24.00,
3376,1996,men,59,VEN,ruben maza,2:23:24.00,
3377,1996,men,59,VEN,ruben maza,2:23:24.00,
3378,1996,men,59,VEN,ruben maza,2:23:24.00,
3379,1996,men,59,VEN,ruben maza,2:23:24.00,
3380,1996,men,59,VEN,ruben maza,2:23:24.00,
3381,1996,men,59,VEN,ruben maza,2:23:24.00,
3382,1996,men,60,GBR,steve brace,2:23:28.00,
3383,1996,men,60,GBR,steve brace,2:23:28.00,
3384,1996,men,61,POL,grzegorz gajdus,2:23:41.00,
3385,1996,men,61,POL,grzegorz gajdus,2:23:41.00,
3386,1996,men,62,SWZ,isaac simelane,2:23:43.00,
3387,1996,men,62,SWZ,isaac simelane,2:23:43.00,
3388,1996,men,63,KGZ,nazirdin akylbekov,2:23:59.00,
3389,1996,men,63,KGZ,nazirdin akylbekov,2:23:59.00,
3390,1996,men,64,SWE,anders szalkai,2:24:27.00,
3391,1996,men,64,SWE,anders szalkai,2:24:27.00,
3392,1996,men,65,MAW,john mwathiwa,2:24:45.00,
3393,1996,men,65,MAW,john mwathiwa,2:24:45.00,
3394,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3395,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3396,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3397,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3398,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3399,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3400,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3401,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3402,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3403,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3404,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3405,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3406,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3407,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3408,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3409,1996,men,66,RUS,leonid shvetsov,2:24:49.00,
3410,1996,men,67,BEL,eddy hellebuyck,2:25:04.00,
3411,1996,men,67,BEL,eddy hellebuyck,2:25:04.00,
3412,1996,men,68,SUD,ahmed adam salah,2:25:12.00,
3413,1996,men,68,SUD,ahmed adam salah,2:25:12.00,
3414,1996,men,69,TAN,ikaji salim,2:25:29.00,
3415,1996,men,69,TAN,ikaji salim,2:25:29.00,
3416,1996,men,70,LTU,pavelas fedorenko,2:25:41.00,
3417,1996,men,70,LTU,pavelas fedorenko,2:25:41.00,
3418,1996,men,71,PER,miguel mallqui,2:25:56.00,
3419,1996,men,71,PER,miguel mallqui,2:25:56.00,
3420,1996,men,72,INA,ethel hudson,2:26:02.00,
3421,1996,men,72,INA,ethel hudson,2:26:02.00,
3422,1996,men,73,BRA,diamantino dos santos,2:26:53.00,
3423,1996,men,73,BRA,diamantino dos santos,2:26:53.00,
3424,1996,men,74,NEP,tika bogati,2:27:04.00,
3425,1996,men,74,NEP,tika bogati,2:27:04.00,
3426,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3427,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3428,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3429,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3430,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3431,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3432,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3433,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3434,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3435,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3436,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3437,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3438,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3439,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3440,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3441,1996,men,75,TTO,ronnie holassie,2:27:20.00,
3442,1996,men,76,NAM,joseph tjitunga,2:27:52.00,
3443,1996,men,76,NAM,joseph tjitunga,2:27:52.00,
3444,1996,men,77,MDA,valeri vlas,2:28:36.00,
3445,1996,men,77,MDA,valeri vlas,2:28:36.00,
3446,1996,men,78,SWZ,daniel sibandze,2:28:49.00,
3447,1996,men,78,SWZ,daniel sibandze,2:28:49.00,
3448,1996,men,79,URU,waldemar cotelo,2:28:50.00,
3449,1996,men,79,URU,waldemar cotelo,2:28:50.00,
3450,1996,men,80,BUL,petko stefanov,2:29:06.00,
3451,1996,men,80,BUL,petko stefanov,2:29:06.00,
3452,1996,men,81,ETH,abebe mekonnen,2:29:45.00,
3453,1996,men,81,ETH,abebe mekonnen,2:29:45.00,
3454,1996,men,82,GUA,luis martinez,2:29:55.00,
3455,1996,men,82,GUA,luis martinez,2:29:55.00,
3456,1996,men,83,NZL,sean wade,2:30:35.00,
3457,1996,men,83,NZL,sean wade,2:30:35.00,
3458,1996,men,84,MAR,abderrahim benredouane,2:30:49.00,
3459,1996,men,84,MAR,abderrahim benredouane,2:30:49.00,
3460,1996,men,85,NIG,abdou manzo,2:30:57.00,
3461,1996,men,85,NIG,abdou manzo,2:30:57.00,
3462,1996,men,86,CHI,marcelo barrientos,2:31:05.00,
3463,1996,men,86,CHI,marcelo barrientos,2:31:05.00,
3464,1996,men,87,AND,antoni bernado,2:31:28.00,
3465,1996,men,87,AND,antoni bernado,2:31:28.00,
3466,1996,men,88,LBA,adel adili,2:32:12.00,
3467,1996,men,88,LBA,adel adili,2:32:12.00,
3468,1996,men,88,LBA,adel adili,2:32:12.00,
3469,1996,men,88,LBA,adel adili,2:32:12.00,
3470,1996,men,88,LBA,adel adili,2:32:12.00,
3471,1996,men,88,LBA,adel adili,2:32:12.00,
3472,1996,men,88,LBA,adel adili,2:32:12.00,
3473,1996,men,88,LBA,adel adili,2:32:12.00,
3474,1996,men,88,LBA,adel adili,2:32:12.00,
3475,1996,men,88,LBA,adel adili,2:32:12.00,
3476,1996,men,88,LBA,adel adili,2:32:12.00,
3477,1996,men,88,LBA,adel adili,2:32:12.00,
3478,1996,men,88,LBA,adel adili,2:32:12.00,
3479,1996,men,88,LBA,adel adili,2:32:12.00,
3480,1996,men,88,LBA,adel adili,2:32:12.00,
3481,1996,men,88,LBA,adel adili,2:32:12.00,
3482,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3483,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3484,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3485,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3486,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3487,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3488,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3489,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3490,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3491,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3492,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3493,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3494,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3495,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3496,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3497,1996,men,89,VEN,carlos tarazona,2:32:35.00,
3498,1996,men,90,BDI,tharcisse gashaka,2:32:55.00,
3499,1996,men,90,BDI,tharcisse gashaka,2:32:55.00,
3500,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3501,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3502,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3503,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3504,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3505,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3506,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3507,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3508,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3509,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3510,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3511,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3512,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3513,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3514,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3515,1996,men,91,BOL,policarpio calizaya,2:33:08.00,
3516,1996,men,92,TAN,simon qamunga,2:33:11.00,
3517,1996,men,92,TAN,simon qamunga,2:33:11.00,
3518,1996,men,93,JPN,kenjiro jitsui,2:33:27.00,
3519,1996,men,93,JPN,kenjiro jitsui,2:33:27.00,
3520,1996,men,94,CPV,antonio carlos zeferino,2:34:13.00,
3521,1996,men,94,CPV,antonio carlos zeferino,2:34:13.00,
3522,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3523,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3524,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3525,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3526,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3527,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3528,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3529,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3530,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3531,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3532,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3533,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3534,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3535,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3536,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3537,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3538,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3539,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3540,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3541,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3542,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3543,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3544,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3545,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3546,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3547,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3548,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3549,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
3550,1996,men,95,VIN,pamenos avorsant ballantyne,2:34:16.00,
